immocode,title,offerType,propertyType,propertySubType,secondaryPropertySubTypes,streetType,street,city,postalCode,latitude,longitude,contactLogoUrl,contactCompanyName,priceType,price,priceNegotiable,availabilityType,floor,rooms,livingArea,images,hasTopPromotion,hasHighlight,has3DModel,isSpidered,customerId,customerRole,mandantCode,hasSpecialPromotion,searchLocation,availabilityDate,constructionYear
5196843,Gemütliche und grosszügige 3½ Zimmerwohnung,2,2,201,[],1,Wartensteinstrasse 5,St. Gallen,9000,47.4343119728646,9.37895071104526,https://www.newhome.ch/res/anb/99278/logo.png?t=637878558929016722,K. Hätti AG Verwaltung,2,1430.0,False,1,3.0,3.5,85.0,"['https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883069-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883057-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883058-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883059-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883061-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883062-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883063-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883065-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883066-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883067-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883068-trnh.jpg', 'https://www.newhome.ch/res/5196843/ort-st-gallen/wartensteinstrasse/wohnung/wohnung-124883070-trnh.jpg']",False,True,False,False,99278,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,
5191080,"Helle, sonnige grosszügige 3.5 Zimmerwohnung",2,2,201,[],1,Rosenbergweg 22,St. Gallen,9000,47.4222114530496,9.36197631497029,,,2,1380.0,False,2,4.0,3.5,75.0,"['https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263203-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263347-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263381-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263428-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263491-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263610-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263731-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124263782-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124264087-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124264121-trnh.jpg', 'https://www.newhome.ch/res/5191080/ort-st-gallen/rosenbergweg/wohnung/wohnung-124264009-trnh.jpg']",False,True,False,False,157694,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",2023-02-01T00:00:00.0000000,
5191079,Single Wohnung in St. Georgen,2,2,201,[],1,Ringelbergstr.  14,St. Gallen,9000,47.4159153864793,9.38088898983824,,,2,980.0,False,1,2.0,2.0,45.0,"['https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261200-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261310-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261355-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261461-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261489-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261542-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261572-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261604-trnh.jpg', 'https://www.newhome.ch/res/5191079/ort-st-gallen/ringelbergstr-/wohnung/wohnung-124261641-trnh.jpg']",False,True,False,False,157694,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,1972.0
5186644,GROSSES für viel Freiraum,2,2,201,[],1,Vogelherdstrasse 19b,St. Gallen,9016,47.43677,9.421156,,,2,1400.0,False,3,2.0,1.0,77.0,"['https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154380-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154381-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154382-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154383-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154384-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154385-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125089368-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125154386-trnh.jpg', 'https://www.newhome.ch/res/5186644/ort-st-gallen/vogelherdstrasse/wohnung/wohnung-125089370-trnh.jpg']",True,False,False,False,534105,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9016', 'locationType': 1, 'identifier': '2;3222', 'coordinate': {'latitude': 47.4408258, 'longitude': 9.417473}}",,2010.0
5184761,2 1/2 Zimmer Wohnung DG SG Feldli,2,2,201,[],1,Feldlistrasse 19,St. Gallen,9000,47.42231,9.355064,,,2,1210.0,False,2,6.0,2.5,61.0,"['https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125081039-trnh.jpg', 'https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125081040-trnh.jpg', 'https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125149137-trnh.jpg', 'https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125081042-trnh.jpg', 'https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125081043-trnh.jpg', 'https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125081044-trnh.jpg', 'https://www.newhome.ch/res/5184761/ort-st-gallen/feldlistrasse/wohnung/wohnung-125081045-trnh.jpg']",True,False,False,False,541480,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",2023-02-01T00:00:00.0000000,
5182411,4-Zimmer Altbauwohnung im Jugendstil mit zeitgemässer Küche und Bad,2,2,201,[],1,Oberstrasse 118,St. Gallen,9000,47.41515,9.3599654,,,2,1540.0,False,3,4.0,4.0,89.0,"['https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224834-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224830-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224833-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224831-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224832-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224939-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224827-trnh.jpg', 'https://www.newhome.ch/res/5182411/ort-st-gallen/oberstrasse/wohnung/wohnung-123224829-trnh.jpg']",False,True,False,False,179915,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,
5171235,Erstvermietung nach Totalsanierung,2,2,204,[203],1,Ringelbergstr.  14,St. Gallen,9000,47.4159153864793,9.38088898983824,,,2,1590.0,False,1,6.0,2.5,80.0,"['https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821980-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821981-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821982-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821983-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821984-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821985-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821986-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821987-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821988-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821989-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821990-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821991-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821992-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821993-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821994-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821995-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121821996-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121822030-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121822058-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121822096-trnh.jpg', 'https://www.newhome.ch/res/5171235/ort-st-gallen/ringelbergstr-/wohnung/dachwohnung-121822136-trnh.jpg']",False,True,False,False,157694,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,1972.0
5163971,Grosszügiges Wohnen auf 2 Ebenen (155m2) am Rosenberg,2,2,201,[],1,Dietlistrasse 8a,St. Gallen,9000,47.4234,9.359359,,,2,2750.0,False,1,5.0,4.5,155.0,"['https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081004-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081005-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081006-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125149114-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081008-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081009-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081010-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081011-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081012-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081013-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125149115-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081015-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125149116-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125149117-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081018-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081019-trnh.jpg', 'https://www.newhome.ch/res/5163971/ort-st-gallen/dietlistrasse/wohnung/wohnung-125081020-trnh.jpg']",True,False,False,False,541480,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",2022-10-01T00:00:00.0000000,1988.0
5161499,4 1/2 Zimmer Wohnung in renoviertem Altbau,2,2,201,[],1,Otmarstrasse 7,St. Gallen,9000,47.4167672392987,9.35819372970565,,,2,1600.0,False,3,2.0,4.0,84.0,"['https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120801234-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120881508-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120881509-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120881515-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120881527-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120881539-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120881558-trnh.jpg', 'https://www.newhome.ch/res/5161499/ort-st-gallen/otmarstrasse/wohnung/wohnung-120800966-trnh.jpg']",True,False,False,False,432642,1,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,1960.0
4827809,besonders fein gemacht,2,2,201,[],1,Heiligkreuzstrasse 55,St. Gallen,9008,47.44027,9.393796,,,2,1660.0,False,3,3.0,2.5,69.0,"['https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154316-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154317-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125089302-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154318-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154319-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154320-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154321-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154322-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154323-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154324-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154325-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125089311-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154326-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154327-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154328-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154329-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154330-trnh.jpg', 'https://www.newhome.ch/res/4827809/ort-st-gallen/heiligkreuzstrasse/wohnung/wohnung-125154331-trnh.jpg']",True,False,False,False,534105,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9008', 'locationType': 1, 'identifier': '2;3213', 'coordinate': {'latitude': 47.4393321, 'longitude': 9.3906348}}",,2017.0
3075104,5.5 Zi-(WG) Wohnung,2,2,209,[],1,Lindenstrasse 3a,St. Gallen,9000,47.4334887170389,9.39309983020328,https://www.newhome.ch/res/anb/527690/logo.png?t=636652721652495964,Die Immo AG,2,2620.0,False,1,3.0,5.5,133.0,"['https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218449-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218472-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218458-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218448-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218470-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218450-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218451-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218452-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218453-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218454-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218455-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218456-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218457-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218459-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218471-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218473-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218474-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109218475-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-109208447-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-110606964-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-110606965-trnh.jpg', 'https://www.newhome.ch/res/3075104/ort-st-gallen/lindenstrasse/wohnung/neubauwohnung-110606967-trnh.jpg']",False,True,False,False,527690,3,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,2019.0
1503350,"4-Zimmer-Altbauwohnung im 2.OG, Nähe Kantonsspital",2,2,201,[210],1,Friedaustrasse 1,St. Gallen,9000,47.4295151,9.3906568,,,2,1257.0,False,3,4.0,4.0,84.0,"['https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301087-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301089-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301091-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301092-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301094-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301096-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301097-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301099-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301100-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301101-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301104-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301105-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301108-trnh.jpg', 'https://www.newhome.ch/res/1503350/ort-st-gallen/friedaustrasse/wohnung/wohnung-22301110-trnh.jpg']",False,True,False,False,318575,4,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,1920.0
1114312,Charmante Dachwohnung im Stadtzentrum,2,2,203,[],1,Augustinergasse 23,St. Gallen,9000,47.426983,9.3743101,,,2,980.0,False,3,5.0,3.0,60.0,"['https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519130-trnh.jpg', 'https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519157-trnh.jpg', 'https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519158-trnh.jpg', 'https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519165-trnh.jpg', 'https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519169-trnh.jpg', 'https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519170-trnh.jpg', 'https://www.newhome.ch/res/1114312/ort-st-gallen/augustinergasse/wohnung/dachwohnung-123519180-trnh.jpg']",False,True,False,False,267636,1,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,
496238,4-Zimmer Altbauwohnung im Jugendstil mit zeitgemässer Küche und Bad,2,2,201,[],1,Oberstrasse 118,St. Gallen,9000,47.41515,9.3599654,,,2,1440.0,False,3,6.0,4.0,89.0,"['https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995181-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995190-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995184-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995183-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995098-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995175-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995099-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995173-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995174-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995178-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995176-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995177-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995186-trnh.jpg', 'https://www.newhome.ch/res/496238/ort-st-gallen/oberstrasse/wohnung/wohnung-48995188-trnh.jpg']",False,True,False,False,179915,2,SGKB,False,"{'displayName': 'St. Gallen', 'postalcode': '9000', 'locationType': 1, 'identifier': '2;3206', 'coordinate': {'latitude': 47.4241, 'longitude': 9.37088}}",,
