coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor,longitude,latitude
2740160.9,1251928.6,St. Gallen,SG,1979.0,Letzistrasse,25,0.0,4.0,150.0,1.0,3004,1,9.295604965830957,47.40325102715415
2740160.9,1251928.6,St. Gallen,SG,1979.0,Letzistrasse,25,0.0,2.0,80.0,1.0,3004,2,9.295604965830957,47.40325102715415
2740122.9,1251949.8,St. Gallen,SG,1980.0,Letzistrasse,27,1.0,5.0,100.0,1.0,3004,1,9.295108334112607,47.40344973727011
2740071.3,1251955.9,St. Gallen,SG,1969.0,Letzistrasse,29,0.0,4.0,200.0,1.0,3004,1,9.294426848051296,47.40351556281156
2740071.3,1251955.9,St. Gallen,SG,1969.0,Letzistrasse,29,0.0,4.0,150.0,1.0,3004,2,9.294426848051296,47.40351556281156
2740127.5,1252268.1,St. Gallen,SG,1970.0,Zürcher Strasse,505,0.0,5.0,120.0,1.0,3004,1,9.29526900515458,47.40631082092111
2740370.1,1251518.3,St. Gallen,SG,2010.0,Zeppelinstrasse,12,0.0,4.0,102.0,1.0,3004,1,9.29824683775703,47.399517173380744
2740370.1,1251518.3,St. Gallen,SG,2010.0,Zeppelinstrasse,12,0.0,4.0,102.0,1.0,3004,2,9.29824683775703,47.399517173380744
2740370.1,1251518.3,St. Gallen,SG,2010.0,Zeppelinstrasse,12,1.0,5.0,118.0,1.0,3004,3,9.29824683775703,47.399517173380744
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,3.0,88.0,1.0,3004,1,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,90.0,1.0,3004,2,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,3.0,88.0,1.0,3004,3,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,90.0,1.0,3004,4,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,128.0,1.0,3004,5,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,3.0,88.0,1.0,3004,6,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,90.0,1.0,3004,7,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,120.0,1.0,3004,8,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,128.0,1.0,3004,10,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,4.0,128.0,1.0,3004,11,9.29850924862672,47.40107478945695
2740385.8,1251691.9,St. Gallen,SG,1998.0,Lilienthalstrasse,7,0.0,5.0,120.0,1.0,3004,12,9.29850924862672,47.40107478945695
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,112.0,1.0,3004,1,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,106.0,1.0,3004,2,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,5.0,113.0,1.0,3004,3,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,3.0,83.0,1.0,3004,4,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,3.0,83.0,1.0,3004,5,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,101.0,1.0,3004,6,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,112.0,1.0,3004,7,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,101.0,1.0,3004,8,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,3.0,83.0,1.0,3004,9,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,112.0,1.0,3004,10,9.297973620563862,47.400838696668316
2740346.0,1251664.7,St. Gallen,SG,1999.0,Lilienthalstrasse,9,0.0,4.0,101.0,1.0,3004,11,9.297973620563862,47.400838696668316
2740331.5,1251671.3,St. Gallen,SG,1999.0,Lilienthalstrasse,11,0.0,3.0,88.0,1.0,3004,1,9.297783661373055,47.40090113153734
2740331.5,1251671.3,St. Gallen,SG,1999.0,Lilienthalstrasse,11,0.0,4.0,90.0,1.0,3004,2,9.297783661373055,47.40090113153734
