,coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor
11888,2740328.6,1251627.2,St. Gallen,SG,1999.0,Geigerstrasse,12,0.0,4.0,120.0,1.0,3004,3
11889,2740349.6,1251573.2,St. Gallen,SG,2008.0,Quimbystrasse,12,0.0,5.0,120.0,1.0,3004,1
11890,2740349.6,1251573.2,St. Gallen,SG,2008.0,Quimbystrasse,12,0.0,5.0,120.0,1.0,3004,2
11891,2740349.6,1251573.2,St. Gallen,SG,2008.0,Quimbystrasse,12,0.0,5.0,120.0,1.0,3004,3
11892,2740253.1,1251748.5,St. Gallen,SG,1983.0,Wiesenbachstrasse,5,1.0,5.0,165.0,1.0,3004,1
11893,2740315.3,1251807.4,St. Gallen,SG,1963.0,Kreuzbühlstrasse,29,1.0,5.0,100.0,1.0,3004,1
11894,2740254.4,1251787.8,St. Gallen,SG,1965.0,Kreuzbühlstrasse,33,1.0,5.0,120.0,1.0,3004,1
11895,2740158.2,1251828.5,St. Gallen,SG,1970.0,Schoretshuebweg,6,1.0,7.0,170.0,1.0,3004,1
11896,2740100.7,1251817.8,St. Gallen,SG,1984.0,Schoretshuebweg,11,1.0,5.0,120.0,1.0,3004,1
11897,2740196.8,1251787.9,St. Gallen,SG,1972.0,Kreuzbühlstrasse,36,0.0,6.0,150.0,1.0,3004,1
11898,2740196.8,1251787.9,St. Gallen,SG,1972.0,Kreuzbühlstrasse,36,0.0,8.0,200.0,1.0,3004,2
11899,2740196.8,1251787.9,St. Gallen,SG,1972.0,Kreuzbühlstrasse,36,0.0,3.0,75.0,1.0,3004,3
11900,2740160.9,1251928.6,St. Gallen,SG,1979.0,Letzistrasse,25,0.0,4.0,150.0,1.0,3004,1
11901,2740160.9,1251928.6,St. Gallen,SG,1979.0,Letzistrasse,25,0.0,2.0,80.0,1.0,3004,2
11902,2740122.9,1251949.8,St. Gallen,SG,1980.0,Letzistrasse,27,1.0,5.0,100.0,1.0,3004,1
11903,2740249.0,1251806.2,St. Gallen,SG,2022.0,Kreuzbühlstrasse,34,0.0,4.0,114.0,1.0,3004,1
11904,2740249.0,1251806.2,St. Gallen,SG,2022.0,Kreuzbühlstrasse,34,0.0,4.0,114.0,1.0,3004,2
11905,2740249.0,1251806.2,St. Gallen,SG,2022.0,Kreuzbühlstrasse,34,0.0,4.0,114.0,1.0,3004,3
11906,2740249.0,1251806.2,St. Gallen,SG,2022.0,Kreuzbühlstrasse,34,0.0,4.0,140.0,1.0,3004,4
11907,2740249.0,1251806.2,St. Gallen,SG,2022.0,Kreuzbühlstrasse,34,0.0,4.0,114.0,1.0,3004,5
11908,2740125.4,1251810.3,St. Gallen,SG,1984.0,Schoretshuebweg,9,1.0,5.0,130.0,1.0,3004,1
11909,2740230.8,1251776.0,St. Gallen,SG,1975.0,Kreuzbühlstrasse,35,1.0,5.0,120.0,1.0,3004,1
11910,2740256.1,1251736.0,St. Gallen,SG,1977.0,Wiesenbachstrasse,7,1.0,6.0,220.0,1.0,3004,1
11911,2740100.0,1251855.6,St. Gallen,SG,1970.0,Schoretshuebweg,10,1.0,5.0,95.0,1.0,3004,1
11912,2740288.0,1251800.6,St. Gallen,SG,1965.0,Kreuzbühlstrasse,31,1.0,6.0,158.0,1.0,3004,1
11913,2740212.0,1251817.0,St. Gallen,SG,1997.0,Schoretshuebweg,2,1.0,6.0,300.0,1.0,3004,1
11914,2740285.6,1251823.1,St. Gallen,SG,1967.0,Kreuzbühlstrasse,30,1.0,9.0,244.0,1.0,3004,1
11915,2740151.1,1251801.6,St. Gallen,SG,1979.0,Schoretshuebweg,7,1.0,6.0,100.0,1.0,3004,1
11916,2740183.7,1251822.3,St. Gallen,SG,1972.0,Schoretshuebweg,4,0.0,8.0,100.0,1.0,3004,1
11917,2740183.7,1251822.3,St. Gallen,SG,1972.0,Schoretshuebweg,4,0.0,2.0,30.0,1.0,3004,2
11918,2740307.7,1251846.8,St. Gallen,SG,1971.0,Kreuzbühlstrasse,28,0.0,5.0,150.0,1.0,3004,1
11919,2740249.5,1251759.1,St. Gallen,SG,1983.0,Wiesenbachstrasse,5a,1.0,5.0,120.0,1.0,3004,1
11920,2740075.6,1251826.2,St. Gallen,SG,1984.0,Schoretshuebweg,13,1.0,6.0,90.0,1.0,3004,1
